,SYMBOL,NAME OF COMPANY,cm26JUL2023bhav.csv,cm25JUL2023bhav.csv,cm24JUL2023bhav.csv,cm21JUL2023bhav.csv,cm20JUL2023bhav.csv,cm19JUL2023bhav.csv,cm18JUL2023bhav.csv,cm17JUL2023bhav.csv,cm14JUL2023bhav.csv,cm13JUL2023bhav.csv,cm12JUL2023bhav.csv,cm11JUL2023bhav.csv,cm10JUL2023bhav.csv,cm07JUL2023bhav.csv,cm06JUL2023bhav.csv,cm05JUL2023bhav.csv,cm04JUL2023bhav.csv,cm03JUL2023bhav.csv
898,KCP,KCP Limited,1.8625277161862477,-2.5075659316904497,1.6256590509666158,-0.21920210434020165,-0.4364906154517678,0.570676031606665,1.5151515151515176,1.9073569482288906,1.9444444444444393,-0.8264462809917408,-0.6839945280437756,-1.2606933813597403,2.7289546716003725,-0.7801743919229083,-0.3657978966620864,2.100840336134454,-0.7874015748031574,1.2189404594467859
899,KCPSUGIND,KCP Sugar and Industries Corporation Limited,1.953818827708706,-3.924914675767925,1.9130434782608718,0.17421602787456694,15.725806451612897,0.20202020202020488,0.6097560975609698,0.0,0.8196721311475527,-1.2145748987854281,0.0,0.202839756592295,-1.0040160642570282,0.0,0.8097165991902806,0.6109979633401164,-0.6072874493927068,0.202839756592295
900,KDDL,KDDL Limited,-0.3732162458836472,2.639626589409303,6.763583874626257,-1.4262483908123977,-0.06770939129257228,0.18315018315018622,0.20391517128874387,0.08503690601721146,-0.5513835329138668,-0.125004223115655,0.2642186917787399,0.2274733482718754,0.17004489185144878,-0.5714672167179552,1.1042735042735106,5.939876856211518,-0.3177124702144625,1.257585727864301
901,KEC,KEC International Limited,4.0734454559481525,1.7185905987601107,2.5923838660333343,3.473842052649102,-0.11649192877349505,0.16669444907484582,-0.07495627550596244,-0.47248010610079944,0.2576248649547192,2.5656324582338823,0.2049880423642032,0.3858355483151848,-2.238055322715846,-0.17571751317880588,3.8314509122502094,0.08695652173913043,3.01890172892592,1.2700716683298556
902,KECL,Kirloskar Electric Company Limited,,,,,,,,,,,,,,,,,,
903,KEEPLEARN,DSJ Keep Learning Limited,,,,,,,,,,,,,,,,,,
904,KEERTI,Keerti Knowledge and Skills Limited,,,,,,,,,,,,,,,,,,
905,KEI,KEI Industries Limited,-4.260375608625087,-1.341974837971781,2.111922141119221,-0.07779830788680346,0.2984667004798912,5.068765500420181,0.7183997027311424,-0.9973635267428166,0.5259589505475203,0.5245874553377919,2.387396912666518,2.824465656324055,-0.398484028153755,-0.12329122685585349,-0.7407089335938339,-0.025757152976020485,1.5719019795936044,-0.9587148039384963
906,KELLTONTEC,Kellton Tech Solutions Limited,0.059382422802846974,-3.384968445209412,1.337209302325588,0.5260081823495065,3.885853066180939,1.2915129151291478,-3.0411449016100147,-2.5566531086577604,5.9076923076923045,11.22518822724162,-0.2730375426621199,-0.6105834464043457,0.47716428084527407,2.301255230125511,-1.103448275862065,-1.8280297901150906,4.677533664068033,1.219512195121943
907,KENNAMET,Kennametal India Limited,-0.6255602031670152,3.7829457364341046,-0.34377534860365755,-0.8635049493576262,-0.49534188115605177,0.5690527283874889,-1.5987933634992493,0.5612012740785751,0.394008032434281,0.013325718636965887,-2.5706654796349944,0.7794538215667719,0.24734386418572935,-1.5169130266290174,-0.798169336384446,-1.0560063758875557,-0.3933172157471255,4.737428900772893
908,KERNEX,Kernex Microsystems (India) Limited,,,,,,,,,,,,,,,,,,
909,KESORAMIND,Kesoram Industries Limited,-0.14265335235377222,0.2861230329041325,-2.7816411682892905,0.7002801120448179,0.8474576271186562,2.8322440087146012,-3.3005617977528203,1.280227596017078,2.7777777777777652,6.542056074766359,1.102362204724414,1.275917065390745,-2.0312499999999956,-2.364607170099157,1.4705882352941222,4.025764895330101,-0.24096385542168447,-1.1904761904761905
910,KEYFINSERV,Keynote Financial Services Limited,0.36997885835096045,-1.3041210224308817,1.1609498680738728,-2.420185375901127,-5.129457743038594,10.112963959117796,-1.2745618693574112,1.7837837837837898,0.4888647474198836,-0.05428881650379713,-3.3070866141732345,-0.10487676979548434,1.2208067940551925,-1.2060828526481295,-0.3657262277952022,0.949367088607601,-0.7329842931937203,-1.3939081053174955
911,KFINTECH,Kfin Technologies Limited,0.9275208692195573,1.0849182962764563,-1.6596417281348819,-0.589236611234778,-0.8954061770049282,1.6891000263921971,0.8785942492012657,0.17335644752634594,-1.2899828879821071,0.2639567110993797,5.972027972027978,1.6780432309442483,-1.42977291841883,-0.6821662258109394,0.0,-1.7776562286339397,-0.21831082003002084,-1.1598111935266382
912,KHADIM,Khadim India Limited,1.2356384131801406,1.5408320493066257,-3.3609870240374407,-1.218743433494422,-1.2245745122457523,-2.784503631961261,-0.06049606775558672,7.992160278745643,5.757715338553663,-2.339181286549715,1.2525620587565476,2.0450848245410205,-1.1259191176470535,0.46168051708217916,-1.0958904109589067,0.8519456596822448,-2.9930757203484424,0.022341376228768074
913,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,0.07923930269413179,-0.3159557661927263,-0.3149606299212643,-0.47021943573667274,0.3144654088050247,-1.4717273431448423,-0.23183925811438283,-1.4470677837014512,3.0612244897959227,-1.6975308641975222,-0.3076923076923121,0.07698229407235899,-2.18373493975904,0.5299015897047821,1.615384615384611,-1.5151515151515151,-0.9752438109527466,-0.07496251874062543
914,KHAITANLTD,Khaitan (India) Limited,1.513622603430878,-1.588877855014904,-1.756097560975607,-2.1946564885496156,0.7692307692307665,4.944500504540874,5.201698513800415,-7.374631268436578,2.4169184290030272,-3.121951219512198,1.8886679920477194,-2.7079303675048463,0.19379844961240586,1.7751479289940801,-0.8797653958944199,1.7910447761194004,-1.0826771653543252,1.2961116650049822
915,KHANDSE,Khandwala Securities Limited,,,,,,,,,,,,,,,,,,
916,KICL,Kalyani Investment Company Limited,1.2123582323034703,0.03632807042057236,-0.5834143631059869,-0.02222037052468355,-2.649866154719736,-2.0758863558132665,-2.0057083549558947,2.117061021170613,1.9696314708743137,-1.6841098655899722,-0.05044470994292024,-0.4782539766421791,0.3712936933114093,0.0982240038227672,1.0163582729954437,-0.4192592196971672,1.5677127125769543,0.9584052137243627
917,KILITCH,Kilitch Drugs (India) Limited,,,,,,,,,,,,,,,,,,
918,KIMS,Krishna Institute of Medical Sciences Limited,-1.5706938920274618,3.522161028061898,1.2506970445311854,-1.5013208484816805,-1.262847993388762,0.7939193586172788,-0.47667158881894484,0.39794007490635996,4.294045842940463,-1.9964908549553357,2.214613733322464,3.0926968652827997,-0.2068714880769364,0.37319714911049234,1.9568575842535931,-0.47549898920873035,-0.014234470193019415,-1.745454545454548
919,KINGFA,Kingfa Science & Technology (India) Limited,9.087571140077094,1.6041783249393844,-1.6227127352802417,0.19700034146725853,-0.47057593265535547,2.8252688172042983,-1.30793516037461,-0.5251768183257584,-0.12914788750955672,0.12667247248831517,-0.4413967052888712,-0.25943396226415333,-1.8367031949374926,-2.805280528052801,0.40668775417984177,-0.045167118337843204,-0.9961990410652712,-1.8913451461161486
920,KIOCL,KIOCL Limited,0.1301744337412132,0.7079181961195714,-0.26150627615062766,-1.0863942058975804,-0.36082474226803535,0.0,-1.9706922688226405,0.48235592790049103,1.02590407796871,4.474812433011787,0.08045052292840209,-0.5865102639296308,0.8604463565474711,-1.3266118333775538,1.0455764075066962,-1.7645509612852224,-0.10523546435149542,0.07898894154818624
921,KIRIINDUS,Kiri Industries Limited,0.03518648838846683,5.90646543692937,-0.18597731076808627,-0.7200886262924626,0.1664508969853851,-0.5700625229863754,0.09203018590097553,0.29536643898835313,-1.2577469923441447,0.6051714652484996,-1.7831412103746562,-0.3052612677320761,-0.7131395970761276,-1.388888888888885,-0.5420528064346954,1.544744318181806,1.0043041606886698,0.4503693028283192
922,KIRLFER,Kirloskar Ferrous Industries Ltd,-0.030549898167001478,-0.4056795131845842,0.7664793050587635,-0.8712389828791433,1.8258716731999223,1.4122816194162569,-1.9187358916478603,-0.4900959771288497,2.042092102521361,-2.429602521093839,-1.6889866080351768,3.410500206696982,1.670694546600817,0.03153247845281356,-1.3582166925868349,-0.28946552258864416,4.471325197105517,-1.5628322347437853
923,KIRLOSBROS,Kirloskar Brothers Limited,4.975158708252823,2.576443941109859,1.74276249459888,0.021609162284805482,-1.4481436785688997,-0.17008007937069405,-1.6860586636940047,2.3532767596092135,-0.41190256373836764,3.26342035787621,0.478962493552428,0.3104442309113621,7.398586965150436,-0.7563223824154974,0.03152336669555233,4.324590972621897,0.6704188048336293,-1.0158938227101315
924,KIRLOSENG,Kirloskar Oil Engines Limited,0.8584209889977056,-1.1473646468268224,1.8007056819564506,-1.7805927342256187,-0.8295804693055226,0.5960896518836434,2.7689291840235124,1.2278308321964642,0.5737807159785342,0.21250000000000568,-2.889050740470983,5.534204458109137,-0.24281150159744117,-2.43142144638404,0.2625328166020781,-0.5223230941425252,1.1192152917505,1.4285714285714344
925,KIRLOSIND,Kirloskar Industries Limited,1.2477968586714083,-0.42400521852576933,-0.41451418319051064,-1.7953703141138695,-0.23034491119597228,-0.4780936580951635,-0.20619487673459286,-0.3778450835157558,0.19078522390974234,-0.49180817986128533,0.9217771743230047,1.5317454239105461,-0.6059406543550109,-1.9642084210212012,1.7294260552687464,-1.0546558096211025,0.18814817044719057,0.12659563245067498
926,KIRLPNU,Kirloskar Pneumatic Company Limited,0.8938203112960501,1.3985467614657288,-0.3425990812115443,-0.9791827293754853,-1.6157172115603395,-1.1991306302930376,-2.4919614147910067,2.043251304996278,-1.069715971966064,-1.1377725913500043,-0.3633456870866943,2.0845697329376787,0.13370970138166352,0.8238466147393649,0.157527567324292,-1.4052215072849643,1.091588785046722,2.490421455938697
927,KITEX,Kitex Garments Limited,1.6065314722149127,-0.9650495565988494,-1.3381369016984161,0.07725985063095837,-0.614282057844888,-0.686324351804776,0.38275070170961983,3.8420773714891365,0.8282126636387832,-2.169367485624676,0.6047856955035528,1.5758547008547101,-1.6290068313189818,-0.8337675872850413,-0.05208333333333037,1.5067406819984108,0.15885623510723398,0.3187250996015906
928,KKCL,Kewal Kiran Clothing Limited,1.4180749448934573,0.10297146219476985,-0.42478394609639536,1.720926767488649,0.531755542240856,-0.4250876277127337,5.2594395164455605,-1.2097712291585816,1.4395846444304556,-0.34493571652554594,1.681944998007167,9.086956521739129,1.1077896957974247,0.6548672566371763,1.8018018018018018,0.9733466751569222,0.7053865884939581,1.148999258710143
929,KMSUGAR,K.M.Sugar Mills Limited,0.0,-0.740740740740738,-0.18484288354898598,1.6917293233082678,3.1007751937984525,0.5847953216374353,-1.5355086372360927,0.9689922480620154,-0.5780346820809193,-1.3307984790874579,0.38167938931298256,0.0,-2.056074766355143,0.7532956685499032,0.7590132827324451,-1.1257035647279443,0.0,0.18796992481201938
930,KNRCON,KNR Constructions Limited,-0.6121199755152009,2.0191507077435564,-0.8666941807676527,-0.6356366618822977,-0.5505709624796062,1.0092687950566381,-1.740538352560215,-0.9819639278557067,0.18068660911463105,0.16086869093102982,-0.6592089492608891,0.8257804632427035,0.020145044319102086,-0.6603962377426479,1.9795918367346916,-0.910010111223458,0.2026342451874367,1.962809917355372
931,KOHINOOR,Kohinoor Foods Limited,,,,,,,,,,,,,,,,,,
932,KOKUYOCMLN,Kokuyo Camlin Limited,8.652373660030637,2.5923016496465023,-1.049358725223481,-1.2663085188027672,-1.6603773584905575,1.6494054468738057,-0.912200684150526,4.946150777822112,3.895565685868204,-2.7800161160354464,-1.6250495441934294,2.728013029315968,2.0781379883624274,-0.24875621890547028,3.83125269048643,-0.0860215053763392,-0.5560307955517585,-2.4207011686143503
933,KOLTEPATIL,Kolte - Patil Developers Limited,-0.964672141832874,2.2800000000000034,1.2692411558196026,-0.8567603748326609,-1.098901098901093,0.2921258796972423,-2.2075055187637966,2.2166179984072265,-0.31754432389520737,-1.984178446375317,-2.094972067039106,3.0620256477361916,4.814154436977098,-1.53950033760972,3.3207757778707903,1.0860366713681304,2.323567614374372,2.30326295585413
934,KOPRAN,Kopran Limited,-1.8577494692144374,0.9105516871987237,-1.6073781291172655,6.7810917276308444,0.9946007388462632,0.1993166287015913,-1.7622377622377654,-1.051757542208694,3.7026406429391603,-1.1631205673758929,-0.4518497599548214,0.25481313703285224,-2.2419042347080054,-1.9804666304937633,-0.18954779312211983,-1.3094601817209988,-0.26652452025586354,0.5089740155370954
935,KOTAKBANK,Kotak Mahindra Bank Limited,1.0557184750733113,-1.146396099617868,-3.702669779717797,0.6796463794777431,2.6382041330116532,0.8329587222677632,-0.32682322553438475,1.5008025682182962,-0.0374391613627879,-0.44726052925828574,0.6160934319082825,-0.01606941989395157,0.7229565686539029,-1.267778192084374,0.6676140172131831,0.16920019337164224,0.9626074459719623,-0.14080311933063872
936,KOTARISUG,Kothari Sugars And Chemicals Limited,0.0,-3.03687635574837,1.8784530386740363,1.0044642857142922,3.344867358708179,1.1668611435239207,-2.7241770715096387,3.525264394829612,3.9072039072038933,1.361386138613872,0.6226650062266501,-0.4956629491945547,0.49813200498132715,-0.3722084367245622,0.2487562189054585,0.24937655860349484,-0.37267080745341263,0.877192982456144
937,KOTHARIPET,Kothari Petrochemicals Limited,0.9164420485175141,1.4215418261344965,-1.982851018220787,-0.6918573709419964,-1.9822639540949312,0.4716981132075352,-2.0533880903490758,6.506287588846367,5.967555040556206,-6.5511640498105015,16.45649432534678,0.8264462809917247,2.5423728813559356,-1.0322580645161255,-1.5873015873015872,1.3513513513513475,-1.082113303628255,4.5938748335552635
938,KOTHARIPRO,Kothari Products Limited,1.5594541910331468,-0.24307243558580457,-0.7239382239382239,0.1449975833736022,0.09675858732463331,1.0757946210268894,-0.09770395701025336,0.1957905041605371,-1.1132623426911825,-0.04837929366230979,0.5350194552529155,0.9823182711198428,-0.1471309465424283,-1.1633543383422227,1.4257620452310744,-2.211538461538459,1.7114914425427872,1.2376237623762376
939,KOVAI,Kovai Medical Center and Hospital Limited,0.33007985803017503,1.1633334530178483,2.837625773100707,-1.1930170196464664,1.1644644570753573,3.009219655926246,0.1675647885446652,-0.4492550327937184,-0.6628252928106189,-2.672091488893763,-1.346977887866351,5.336431332965126,5.903590157321497,-1.2822554953806873,-1.005243032286041,8.822204585916202,3.60222222222223,0.2919610421449189
940,KPIGREEN,KPI Green Energy Limited,0.5978715771852207,-0.6179441473559174,2.099005095850516,0.7456301185674151,-1.4099783080260222,-0.15041212923410144,-1.813563327032139,0.2962436307619386,-0.8284858099770923,-1.805908146780519,-0.2647024974105138,4.084810733109729,-2.0187793427230103,-1.2917801077448852,-2.4579048480054246,3.618266978922714,-2.176403207331042,7.077149515515766
941,KPITTECH,KPIT Technologies Limited,0.705091803899304,-0.01892505677517463,5.584973523828552,-5.637786367493171,-2.181030110204257,1.6165307843688501,-2.1592628249209356,2.586652871184687,1.489189060188071,-1.5738043784647187,0.9389226100151615,-0.6126873409369402,-1.7139151380396516,-0.5848491825926695,2.8561955286093306,-0.4855055385340647,-1.4493426859292897,-1.2341714075977286
942,KPRMILL,K.P.R. Mill Limited,-1.3781223083548595,2.110817941952496,-2.873340063679428,-0.5944109927435576,-1.0540788267644328,0.6380198324237032,-1.5215745647236874,2.1813118811881225,0.3648785032218031,-1.2193251533742402,4.730543731427202,-1.3000396353547437,-0.6458218476805581,-1.6727329048245885,-1.0346413243408952,1.9215747539446888,-2.579712350658235,-1.1360216671682317
943,KRBL,KRBL Limited,-0.7364544976328279,0.07896814951303274,2.6756756756756697,-2.1552294063202373,1.2178800856530927,5.18018018018019,0.580489876822883,0.7416916274425805,-0.5249716231554955,1.1771461383864388,-0.414581844174407,1.2447532204371143,-1.059716454246023,-0.739161336176268,-1.5808617795187403,0.6477048718670668,3.017116333043236,1.2483477750036716
944,KREBSBIO,Krebs Biochemicals and Industries Limited,,,,,,,,,,,,,,,,,,
945,KRIDHANINF,Kridhan Infra Limited,,,,,,,,,,,,,,,,,,
946,KRISHANA,Krishana Phoschem Limited,-1.3312094663784197,-1.3801615798922877,2.2135566005275913,-0.6721348826611959,0.022789425706464424,-0.5665080444142306,-0.8871420550252642,-0.03367759317466935,0.07864284911806896,0.8154943934760499,-0.6302757456387196,0.4068256300146935,0.022606533288112556,0.3174963147749255,0.43275253387996293,-1.5913930292502445,0.4276871131119814,0.0675751773848432
947,KRITI,Kriti Industries (India) Limited,-1.6899028305872414,2.55632582322356,-11.536987351475648,3.5728463676061812,2.5234025234025306,0.5730659025787873,-2.319072371051573,1.1731391585760542,2.2755482002482417,-1.1856091578086696,-3.4727703235990575,-0.5884660651235779,3.407707910750509,3.397651006711407,-3.0105777054515888,10.720720720720726,-1.5957446808510614,1.3932584269662895
948,KRITIKA,Kritika Wires Limited,,,,,,,,,,,,,,,,,,
949,KRITINUT,Kriti Nutrients Limited,-3.745541022592142,9.079118028534372,19.99999999999999,1.3406940063091506,-1.933488012374334,0.3881987577639751,8.508845829823091,-2.1434460016488,2.0185029436501187,1.0195412064570968,-2.6468155500413584,2.284263959390865,6.199460916442054,-0.5361930294906242,0.9927797833935095,-1.3357079252003563,-0.9700176366843107,1.612903225806462
950,KRSNAA,Krsnaa Diagnostics Limited,1.2212408679533235,0.9799603611539284,0.8999000111098792,-1.6284153005464455,-14.325842696629213,-2.126099706744872,-0.8360596146855729,-0.16330974414806337,-3.1713959413159896,-1.5481750562186551,-0.3876970793486689,0.33713692946058876,-0.3703384721384855,-0.2919708029197159,0.1289767841788478,-0.5982905982905984,-0.05979328606816823,0.05127766857534711
951,KSB,Ksb Limited,1.2176560121765685,0.9818540524420012,-0.2904981929639924,-0.7897245041528657,1.2011115449096337,1.3287722237736286,2.3922988943957213,0.9817131857555386,2.291466686357033,-0.8540960003904329,-1.0408113982130007,-2.060026962465418,0.20856540184391206,-1.3121579267436838,-0.9223210975157625,0.8955084290023192,0.19913785024833663,-1.093706552970635
952,KSCL,Kaveri Seed Company Limited,0.38137472283813345,-0.10631700186055155,-1.259732306884775,0.05251641137854784,-1.022264575933462,1.5304776145659127,-1.5756211583412536,-0.4224137931034561,1.700859196913913,1.8574745490266078,-1.5127528583993004,3.2228778937812077,-1.7132149549388815,-0.6031042128603065,-2.279424510313742,0.5314977781650178,12.288425790040115,0.23536334215945642
953,KSHITIJPOL,Kshitij Polyline Limited,,,,,,,,,,,,,,,,,,
954,KSL,Kalyani Steels Limited,0.6870229007633559,-2.481389578163772,5.913272010512484,2.257457672668631,0.16150740242261716,-0.7613196206758441,-1.8998951781970648,0.7657776604172258,2.2546240043202284,3.2766313441160064,0.5608524957936062,2.265557786062528,0.4609622587150579,-1.5877516302806822,-0.28272547356516825,1.1004716306988611,-2.303825746998045,0.6181511660578942
955,KSOLVES,Ksolves India Limited,4.416480419784282,-4.198473282442761,-2.945428261655214,-1.6702203269367408,0.8782936010037601,2.38575885483575,-2.796236007670707,7.020809469263095,1.1636328521075714,-3.033849899339865,-0.41959998135111193,5.085493116456822,14.219362059317287,-0.44568245125348194,1.2122920778122357,-0.49932675044883806,-1.1151178918169158,0.02774694783573807
956,KTKBANK,The Karnataka Bank Limited,1.0319410319410292,-1.7620082066135678,-0.6713018460800795,-1.9971804511278197,1.2369172216936362,2.561600390339107,2.449387653086717,-0.5468555804126246,0.7765531062124306,-2.6578883199219785,3.8753799392097292,3.70370370370371,-1.373056994818656,-2.327935222672062,-1.002004008016032,6.0010621348911215,-2.080083203328133,1.557961447055726
957,KUANTUM,Kuantum Papers Limited,-1.5918580375782792,1.942005852620381,-1.2089356110381138,-2.5108890596976714,1.5877147319104692,0.41819132253004854,0.13085579691180318,1.7576564580559315,-2.41683991683992,1.7720179846601396,-1.970443349753686,-1.982210927573065,1.9430051813471503,-4.549950544015821,1.2012012012011897,5.630452022204603,-3.4702730288338777,2.0307211663629143
958,L&TFH,L&T Finance Holdings Limited,2.204724409448828,-3.5687167805618745,1.738122827346466,-1.2962256957682172,-1.7602996254681604,2.416570771001155,-1.399394856278362,-0.6388575723412422,0.18825301204819275,-1.5931826602445183,1.4280345734686035,0.33936651583711697,1.3374092472296524,-0.15261350629532014,-0.3800836183960471,-1.349831271091101,-2.912267928649436,7.556773688332022
959,LAGNAM,Lagnam Spintex Limited,,,0.5247376311843992,1.2139605462822414,7.767784137367142,-0.7305194805194851,0.40749796251018744,4.603580562659851,4.266666666666665,-0.5305039787798359,0.8920606601248885,-0.70859167404784,0.17746228926353402,-1.0535557506584747,0.08787346221441875,0.0,1.426024955436715,16.14906832298138
960,LAKPRE,Lakshmi Precision Screws Limited,,,,,,,,,,,,,,,,,,
961,LAL,Lorenzini Apparels Limited,,,,,,,,,,,,,,,,,,
962,LALPATHLAB,Dr. Lal Path Labs Ltd.,1.4078596756257622,1.56413152343002,2.599588963225319,-2.608436428677895,0.11084820191425929,-0.8014379361387108,1.1031769786633678,-0.7574632407545081,0.05944419676029514,-1.0877554020285205,-2.2537408403292205,1.816091954022981,1.3943041193422652,0.8677809601162623,2.1773788464478527,2.15514356468776,-0.5325877105385792,-0.27662211206515
963,LAMBODHARA,Lambodhara Textiles Limited,,,,,,,,,,,,,,,,,,
964,LANDMARK,Landmark Cars Limited,0.5276502432673231,-0.9031644710036639,0.25188916876573064,0.4101442340556429,-2.466831122074805,2.1869464504701006,-3.9397905759162333,3.2223198000405358,0.6459069893935273,-3.3322379231022046,-1.4508711704125974,0.9480842160324309,0.6515301085883574,2.0552085432198206,0.9286876355748405,1.353486774304366,0.5804712874023973,1.6364657957578281
965,LAOPALA,La Opala RG Limited,-1.6436624170266594,1.933197293523789,0.7356918749323886,2.4722838137472234,-0.9117873228605905,-2.118279569892478,-0.46023761104569777,-0.1709584357303155,1.2659597489720766,1.6609833901661006,0.4197503589970252,-0.7672914611421682,-0.16414970453053185,-1.0503519220357387,-0.010827197921180462,2.8393274691014363,3.575135509168493,0.30075187969925077
966,LASA,Lasa Supergenerics Limited,-6.007751937984499,18.620689655172416,0.4618937644341867,0.4640371229698277,0.7009345794392623,0.7058823529411699,0.23584905660377695,-0.23529411764706218,1.1904761904761905,-2.7777777777777843,-2.040816326530609,-1.342281879194634,-1.1061946902654867,-0.22075055187636716,-0.2202643171806199,-1.7316017316017407,1.3157894736842135,3.63636363636364
967,LATENTVIEW,Latent View Analytics Limited,-0.4533333333333303,-0.6622516556291391,-0.9316362682062752,-1.7532551244037673,1.2663185378590136,0.02611647949856953,-1.9211065573770492,5.499256857181453,3.207362989820109,-1.753664885600761,-1.324861430309594,0.10826904858574479,-0.013531799729367083,-2.8015257135341254,-0.07885398869759794,1.9836483045168145,-0.49346492397971886,6.611687757713636
968,LAURUSLABS,Laurus Labs Limited,-1.6575381954453734,-0.5019360390076008,-0.02867383512545455,-0.5843785632839257,0.0,-0.6373034980880895,0.4838480148000536,-0.04267425320056252,1.2676462114664295,-1.6017009213323818,-1.135089686098658,-0.3351955307262538,-1.9043704617070802,-0.7478923035082948,3.7674615493156387,1.2428571428571493,-1.9607843137254901,-2.6319378153552373
969,LAXMICOT,Laxmi Cotspin Limited,1.0362694300518096,-2.525252525252525,-2.463054187192118,0.7444168734491422,-0.7389162561576459,-0.7334963325183305,-0.2439024390243937,2.2443890274314175,-0.9876543209876508,0.0,0.9975062344139616,-0.9876543209876508,-3.1100478468899455,-0.476190476190483,0.0,1.6949152542372952,0.7317073170731638,0.4901960784313796
970,LAXMIMACH,Lakshmi Machine Works Limited,-1.5910498048984176,1.9774830498830862,-2.058301155524876,2.170567124485281,-2.8440196715226924,0.34522522006317713,-2.595586003857981,4.405225378118828,1.6586265239556763,0.014811358831087562,-0.5702988085946182,-0.6376323827989219,0.7533789636247755,-1.659719453405348,1.315794305691735,0.4026325977545517,0.7429006556098285,6.248668019038445
971,LCCINFOTEC,LCC Infotech Limited,,,,,,,,,,,,,,,,,,
972,LEMONTREE,Lemon Tree Hotels Limited,0.331674958540627,-0.7679648930334644,-0.5455537370430987,-0.8653326122228201,0.27114967462039047,0.49046321525885866,-1.0248112189859793,0.4333694474539606,1.2061403508771866,-1.6181229773462782,1.4778325123152805,1.3311148086522335,-1.5292190060076367,-1.8230563002680995,-0.4271222637480039,0.7530930607853715,-0.8533333333333303,0.0533617929562403
973,LEXUS,Lexus Granito (India) Limited,,,,,,,,-4.2128603104212825,-7.959183673469385,-5.222437137330759,-1.8975332068311195,-1.2183692596063702,-0.46641791044776115,0.37453183520599787,-6.724890829694326,6.116774791473581,4.150579150579162,-2.35626767200754
974,LFIC,Lakshmi Finance & Industrial Corporation Limited,0.9341998375304676,-0.5252525252525299,-1.472929936305728,-0.8290564547966928,0.8359872611465058,-1.5673981191222572,-1.8083878414774872,-1.2537993920972688,2.6521060842433744,-0.3497862417411714,1.1399371069182411,-1.7381228273464548,-5.130084279956028,-1.1231884057971098,-0.9687836383207711,0.2878733357322819,-1.5237420269312585,0.6778451658936772
975,LGBBROSLTD,LG Balakrishnan & Bros Limited,-2.5721163998817267,1.9944860859825848,-0.9092073248815353,0.38135230096836215,-2.6691133539077487,1.3483241049917616,-2.5937667256782904,-0.8895417635777423,5.474499677211096,-2.5990358415426535,-0.15068435812648734,-0.6569919747182911,6.096969162218215,-0.27277926877558506,0.5529994691205097,0.2794907058249493,1.6550915486605853,-2.9669175564501895
976,LGBFORGE,LGB Forge Limited,-2.1390374331550728,1.6304347826086998,1.098901098901095,0.552486187845292,0.5555555555555635,0.0,-0.5524861878453117,-1.092896174863384,1.1049723756906038,-1.6304347826086802,-1.0752688172043163,0.0,-2.1052631578947296,-0.5235602094240912,1.0582010582010732,2.1621621621621547,-1.0695187165775364,-1.5789473684210564
977,LIBAS,Libas Consumer Products Limited,-0.3717472118959029,0.0,-1.102941176470591,-1.4492753623188481,-1.075268817204291,0.35971223021581966,0.7246376811594177,-0.7194244604316521,-0.7142857142857117,0.0,-0.7092198581560258,0.35587188612098886,-0.35460992907800665,-0.35335689045936897,0.7117437722419904,-2.090592334494766,2.4999999999999973,-4.109589041095888
978,LIBERTSHOE,Liberty Shoes Limited,1.6371971185330711,-0.2829777971266771,-1.0340370529944014,-0.12908777969019422,-0.7261853908586027,-0.17057569296375508,0.4928219412899103,0.9517629245078904,0.0649350649350674,-1.994060246075515,0.08492569002122659,-0.7376185458377239,-0.9187721862601748,0.8422825858075386,0.1898734177215142,0.021101498206377453,-0.3155237694572991,-1.0407993338884263
979,LICHSGFIN,LIC Housing Finance Limited,0.8280254777070064,0.5379098360655796,1.179214720746392,-0.5541237113402003,1.0943199583116177,-0.2857885164977828,-1.2697191227395268,-0.6751592356687841,1.4342938364129763,-1.4767663908338666,-0.025455008272883477,0.7566042575019353,0.012825445684225861,-2.1092278719397304,1.1428571428571428,0.9097898513582808,-1.5889029003783133,1.0963793982661936
980,LICI,Life Insurance Corporation Of India,0.7864537356552591,-0.5744833639192568,-1.4313802595359848,1.193792280143255,1.2734746514064603,-0.05638794908974105,-0.03221130616845414,0.35558428963955574,0.4872502842293324,-0.7655733741639132,-0.2171116114506126,0.5254223587422198,-0.6504979119820218,-0.8440834527790977,0.18348623853210647,0.13580444160409375,-0.5007551069072376,-0.5061289047054244
981,LIKHITHA,Likhitha Infrastructure Limited,-1.970357454228414,-3.3372661385471023,2.1873923527385344,0.46720885966430964,3.4921203438395416,0.9399855386840078,-1.862692921766897,3.5451873622336643,1.3780260707634966,0.2613890963405484,-1.2718894009216548,1.3450401643938066,-0.18646280067126608,-0.35302861389819595,2.553353658536603,3.715415019762837,-1.2682926829268293,-1.3854146623051848
982,LINC,Linc Limited,0.022044235432431076,1.879023805958986,1.4120862435469108,-0.7983129989456175,0.37798609011188394,0.1590065874157575,-1.2265350385161817,-1.2116734392316284,2.537878787878788,0.18214936247723826,-1.4067644417839107,-3.543846986647413,1.0281464197170707,-1.3948806442335249,-2.475282238272208,3.430519292138088,-0.4692124449577709,-3.1258741258741294
