,SYMBOL,NAME OF COMPANY,cm26JUN2024bhav.csv,cm25JUN2024bhav.csv,cm24JUN2024bhav.csv,cm21JUN2024bhav.csv,cm20JUN2024bhav.csv,cm19JUN2024bhav.csv,cm18JUN2024bhav.csv,cm14JUN2024bhav.csv,cm13JUN2024bhav.csv,cm12JUN2024bhav.csv,cm11JUN2024bhav.csv,cm10JUN2024bhav.csv,cm07JUN2024bhav.csv,cm06JUN2024bhav.csv,cm05JUN2024bhav.csv,cm04JUN2024bhav.csv,cm03JUN2024bhav.csv
745,IFGLEXPOR,IFGL Refractories Limited,-0.4397078551199779,-2.279513509576867,1.7487958503149246,7.367332325562885,2.4953110984261713,-1.3593951093951167,-2.8142589118198873,-0.6600916362506795,1.3857176600267802,3.6647078028076936,2.638853983412918,2.1041827046446104,0.7497414684591363,0.6679968768977224,0.0,-3.7491649966599754,-1.4158709252551898
746,IGARASHI,Igarashi Motors India Limited,-2.537474282355255,-0.38063634589106615,-1.5375744762636943,-1.036614360437479,-0.3600871790012276,-3.0945821854912805,4.540654699049626,1.9076501663079632,-0.8919914679077027,5.212689992859342,0.543589743589739,0.8377288240769493,1.5118110236220448,7.106713145170364,3.2269297736506037,-7.49489960270589,0.7464301168325376
747,IGL,Indraprastha Gas Limited,0.17934381263846877,-0.12643557054051685,0.7323285926554848,-1.1954697986577156,1.3605442176870821,-2.4774541308178804,-0.05180273518441774,-0.9136638948773204,2.064124056999167,1.4024649383765333,0.12765957446808993,0.6423982869379015,1.389491966999561,3.1232508675696957,0.9949123798756309,-5.6935707431495866,6.10928838103858
748,IGPL,IG Petrochemicals Limited,-1.288046599392899,0.5112558753195386,1.0583333333333371,-1.2914370321625437,6.518881976693253,-0.453554295682516,4.90438283466007,3.9075869937250562,0.04756016360696281,-0.3884783020655804,2.9256875365710937,1.766574037316402,3.6305666975213486,2.0144790683034235,1.6423163058547483,-5.225389124722047,1.4145141451414467
749,IIFL,IIFL Finance Limited,7.270158661160614,-2.241580792520972,-1.030385868993804,-0.08404244143291885,0.5811496196111581,-1.7747794499221612,2.358440454690327,-0.35990261458665085,-0.16907957307406837,0.22241050624866648,-3.643228900908249,4.133900106269923,13.592467407049739,2.9324055666004005,5.175117616309449,-4.540918163672652,0.38822792736380995
750,IIFLSEC,IIFL Securities Limited,2.6622296173044866,0.26602939850302254,-2.565679641507778,3.5813424345847578,0.710357470210821,0.9204014615420104,-2.1806994525629975,0.5001591415450345,-1.7555615116590755,1.5744816007985967,0.34603651595865365,0.4941660947151609,19.9835300576448,1.2506948304613674,5.327868852459012,-14.04126824358328,2.7670028445823607
751,IITL,Industrial Investment Trust Limited,-0.11426612580699802,-2.6475332332165253,2.954818759663286,2.326262744638462,1.0719573586023112,-0.5419096424574518,1.4339487363326795,-1.3788226975428692,-0.81818713108527,2.1552238805970227,4.746419861171911,1.530158730158728,2.3391812865497035,2.943143812709034,-0.8620689655172489,-4.97794580970383,2.0907044065615956
752,IL&FSENGG,IL&FS Engineering and Construction Company Limited,,,,,,,,,,,,,,,,,
753,IL&FSTRANS,IL&FS Transportation Networks Limited,,,,,,,,,,,,,,,,,
754,IMAGICAA,Imagicaaworld Entertainment Limited,0.17565872020075352,1.026746102167578,-0.6172839506172775,0.812801625603252,3.988378235604855,-0.7861635220125711,-1.5352857695781343,-0.5644644002565717,0.06418485237483589,1.870014384726045,-0.8556981719175374,0.36434612882238276,0.6548788474132287,2.4144869215291713,3.90243902439024,-9.004438807863025,0.5739795918367202
755,IMFA,Indian Metals & Ferro Alloys Limited,-0.3624621062343482,-2.8863999999999943,-1.7357398905729144,0.4294827259521224,-1.8047630860828663,4.667315806556319,-0.9388463764388084,-1.861668559888931,0.044194709261936874,-8.185032751724528,15.337300260747465,1.596250509441652,1.1890851604921269,5.335939762525344,12.686628049277962,-14.160655508088805,3.3661502823222813
756,IMPAL,India Motor Parts and Accessories Limited,2.273668707138588,-2.9438041633163627,-0.3693978370199022,2.443806136871377,1.4477335800185098,-3.0145343621029888,5.071644042232274,1.7456359102244432,4.103844233649516,-0.32346354814630507,-2.4798602348830396,3.7981059842836924,-0.49122807017543635,2.1871638580136277,4.211593893455742,-6.151688207594427,-1.0851791288835966
757,IMPEXFERRO,Impex Ferro Tech Limited,,,,,,,,,,,,,,,,,
758,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,6.315311222171727,-5.088400172488139,2.451954937044399,0.28799291094373625,-2.294372294372299,2.009273570324583,2.6518585675430684,-2.3461708720672916,1.0512189666741194,9.987699876998777,-0.7326007326007429,-2.4999999999999933,0.0,0.9615384615384581,-2.4618991793669336,-3.9414414414414414,0.794551645856984
759,INDBANK,Indbank Merchant Banking Services Limited,9.739058968563787,-1.577350859453996,-1.4743972902968618,-1.0254387694734828,0.8552108194112961,3.520691785052503,-1.420742845544962,0.18300122000814031,-1.1854530841872681,2.6820713843614694,2.085088458298235,0.6998939554612902,1.9459459459459427,3.5834266517357256,2.880184331797235,-12.851405622489958,4.62184873949579
760,INDHOTEL,The Indian Hotels Company Limited,-1.4854111405835475,1.7897091722595113,1.670588235294114,-0.14097744360901898,3.4600113442994935,-0.7080215624748718,1.2380874806548867,4.1659596131003,0.8212147134302745,0.42092603728202826,-0.042933195947106303,-0.4785506750982854,0.27420736932305445,1.850235643218716,8.03318876107864,-8.01387684301822,3.4266236096160787
761,INDIACEM,The India Cements Limited,14.491237248234375,-2.1917107282961004,1.2214597090940535,-0.6262063049538957,6.65599268069534,-0.9111101038031002,-0.3658206124107912,1.2298267270150403,-0.3780287848424178,1.5729089563286482,-0.91221636488655,1.796546896873539,3.526570048309184,5.450840550178293,6.280454791553884,-14.351959193137034,5.452322738386311
762,INDIAGLYCO,India Glycols Limited,0.26481857110660617,-1.6131714618327033,0.3337226764558652,-1.9255945886973573,0.886027186175782,0.83236224404861,-0.3593940064138007,-0.31417075456099025,0.9177884080542885,1.817975873591205,2.6987727563543356,-1.2123649735693023,3.99760979982074,9.579622839182814,7.572022258223568,-7.281870428422152,1.7408637873754185
763,INDIAMART,Indiamart Intermesh Limited,-0.6791768450662655,1.4132087157254694,0.3408534518473949,1.5470521867171445,0.8077264140031721,1.1761034502935241,-0.5431514422610618,0.24501701507049808,-0.9476664676310229,1.620701129401636,-0.3355377382415623,0.7983482450103305,-0.15118196811434498,2.293633259690697,5.0089634082041545,-3.0387926627267405,1.1312404351243068
764,INDIANB,Indian Bank,1.520983945169472,-1.6891268229647574,-1.0954902318787656,0.4769767015226606,0.01834862385321518,0.9165817979816769,-0.12021453671168687,-0.19381633594830724,0.6409065576815987,-0.01857355126300571,1.1649755730928093,-0.46755189826070687,-1.4468712561054113,3.4315127251930226,-0.2377329783187524,-13.284406695802764,6.845814977973571
765,INDIANCARD,Indian Card Clothing Company Limited,2.2377109317681456,0.7763401109057385,-1.6005820298290205,0.07280669821623176,3.11561561561562,1.6018306636155566,-2.600297176820208,2.3963484214530286,-0.3411675511751456,-0.6403013182674157,0.5872324303845469,2.664332944379605,2.5733093955715205,2.076970067196088,1.782383419689124,-4.341792228390162,-3.611695012421169
766,INDIANHUME,Indian Hume Pipe Company Limited,-0.7061115169223222,-1.4043932301044346,-0.035997120230376115,1.7955294979846013,3.058912386706957,3.883876029815605,-0.5591677503250916,10.15613808909898,-0.9225092250922509,3.328933861269988,0.6791672818544253,0.5791505791505758,2.0303030303030267,4.961832061068709,5.326633165829138,-7.599442810710419,2.9149410640331426
767,INDIGO,InterGlobe Aviation Limited,-0.179520491319248,-1.9035371265046896,0.1276057677807037,1.912868711946554,0.02956480605487228,-1.7258411296414669,0.7458317721993342,-0.7495380753721544,0.05232071435215329,-1.581416638059283,-4.316121403232172,4.4223909265526515,1.6786793768890913,-1.0923306887432447,6.758813709123053,-5.23144216563326,2.602021938148267
768,INDIGOPNTS,Indigo Paints Limited,-0.17444395987787933,0.41236360982373194,0.5172034333504646,-0.20864599729127248,0.15030427450692532,0.260962252361538,-1.0582587824569192,0.467665327000372,0.04020614788551881,0.014622555291540522,-0.0328899283730482,0.18672427049390067,0.05494908051871932,0.9765480506029477,3.467544396815673,-3.365633552777572,0.8654778780870056
769,INDLMETER,IMP Powers Limited,,,,,,,,,,,,,,,,,
770,INDNIPPON,India Nippon Electricals Limited,-1.704475781728998,2.856782493535975,-2.0326207833930474,-1.9743217054263649,2.3619118467547042,0.12413878716404941,1.6851805099722177,9.37456854894382,1.577729471986537,3.0419075144508603,1.9596287019301537,0.4514171538518565,-0.8511262748550984,7.323411292227735,0.8017145578663388,-8.117569834439498,-0.6017108887922417
771,INDOAMIN,Indo Amines Limited,-1.1579619869030529,-1.5566037735849088,-0.3447195236602928,-1.481938870021613,4.779619894864534,-0.4267998067321639,-1.4835382784609206,1.6040625503788448,2.7156814042059954,-0.39584364176150744,-0.2960039467192891,1.3922467694872878,1.6525423728813584,3.1919545255793667,2.648114901256722,-5.51314673452078,0.25510204081633625
772,INDOBORAX,Indo Borax & Chemicals Limited,3.894443152755183,-1.3532110091743197,-0.7568428839697172,-1.3916166320633063,8.750839079758347,-1.979901902141406,0.8870919075493324,0.07246814421160973,-1.2699737658001404,3.085433312845735,-0.5440430344153157,1.7667185069984468,2.4864520242269723,2.4159320927195487,2.785234899328863,-2.7732463295269167,-1.7313241423533112
773,INDOCO,Indoco Remedies Limited,0.0,-0.5788271134805719,0.3669163736431703,0.5688806888068951,-0.030740854595764748,0.2310892004313665,-0.49057182278091865,0.30755036137167463,0.2621029910576521,0.0771485881808363,0.3250773993808085,0.5917159763313539,1.2454674444269418,2.2404900064474496,3.989272544418363,-2.260812581913492,1.580961890497587
774,INDORAMA,Indo Rama Synthetics (India) Limited,0.7530454042082025,-1.9331016507384895,1.6784452296819745,-3.3304867634500477,9.158704264740171,-0.7172605275335545,-0.5293440736478803,1.1877037727061135,-0.6938020351526463,1.9811320754717063,0.8803235783963773,0.6706586826347333,2.579852579852573,1.243781094527363,2.160101651842443,-2.1144278606965208,-0.12422360248446498
775,INDOSTAR,IndoStar Capital Finance Limited,-0.5291636826609423,-2.6153667325351515,2.5265165057799965,-3.8354280475226314,-2.647922942467182,0.9612135320842572,1.9523025686176798,2.4793064218743956,4.471311475409834,1.2280119482243645,1.4136654325142988,0.24462252214256117,5.21411138229421,4.44959443800695,4.885755955274678,-9.363295880149813,-0.9600698232598808
776,INDOTECH,Indo Tech Transformers Limited,,,,,,,,,,,,,,,,,
777,INDOTHAI,Indo Thai Securities Limited,-2.7493831512160773,-0.6478725267028621,-1.4665286404416837,0.20746887966805763,-0.2586652871184687,0.6421381464769058,-1.2510711225364104,-2.080886054707162,-0.3678314663099892,-0.1002171371304531,-0.05008347245408256,-3.542673107890499,4.987320371935756,4.247444483609451,-2.525339288782004,-4.994287579565859,-2.1402331895863247
778,INDOWIND,Indowind Energy Limited,-2.8990825688073363,0.4053058216654364,6.389651117208933,-2.260536398467432,9.987357774968398,-2.506162695152011,-0.6530612244897964,-2.1956087824351327,3.384234420140323,9.986382206082611,0.7776761207685348,-2.1923937360179058,2.9953917050691343,4.830917874396135,-2.5882352941176507,-4.9217002237136525,4.929577464788736
779,INDRAMEDCO,Indraprastha Medical Corporation Limited,-2.995566561488996,-0.7806927161765868,1.3210198755269993,-0.539137380191691,-2.8101226517621414,0.2607308246098607,4.323644040272829,-1.5940234109704003,-1.7043000196347942,-0.36387823773378464,3.5743232290484768,2.0512820512820427,0.5405405405405452,4.090023804371343,2.211900022119,-5.694618272841042,-2.7191558441558508
780,INDSWFTLAB,Ind-Swift Laboratories Limited,2.9550033579583577,0.5996115192973633,1.6482101467937178,-0.6566604127579825,4.649709950914778,-2.9786128669148826,-2.3175167047280802,-0.7721359630717597,0.03358240282092709,0.34540859309182526,3.496381550265939,0.07853403141361555,3.3829499323410013,10.794602698650673,-0.24925224327018944,-4.293893129770993,0.23912003825920614
781,INDSWFTLTD,Ind-Swift Limited,,,,,,,,,,,,,,,,,
782,INDTERRAIN,Indian Terrain Fashions Limited,0.3615546851461421,2.675947409126047,-0.12359029816159167,-1.5063907486305461,0.8439466011968653,-1.6153381642511975,-0.956937799043063,0.23980815347721313,-0.11976047904191363,3.134167052647833,1.1715089034676665,3.5922330097087363,-1.1990407673860912,1.8729641693811052,5.136986301369864,-7.667984189723323,-0.39370078740157477
783,INDUSINDBK,IndusInd Bank Limited,0.1571328273879266,0.34554482018249216,-2.4064433749140557,-0.04581601597014224,-0.022902761418671404,1.3462431195702602,0.3694212400572558,-0.32509537236689934,1.5496041771938691,0.21606292832787857,-0.32304741393814684,-0.418872729709805,0.7426912429950713,-1.322495752689972,7.865612648221347,-9.03445119958162,4.6413790744604535
784,INDUSTOWER,Indus Towers Limited,3.4572922719349317,1.2799764602030206,1.010551344924962,0.04460303300623766,0.6886227544910213,-3.061964881729796,1.1151870873074134,0.3681885125184094,-0.7745141020020393,-1.6669061646788366,-0.057446502944130014,0.28805991646262424,2.298511860910551,1.9987977156597638,8.037018996590357,-15.398351648351651,4.5526353583225685
785,INFIBEAM,Infibeam Avenues Limited,-0.6653992395437177,-0.9416195856873845,0.18867924528301483,0.9203427483338595,-1.2225705329153511,-1.9065190651906656,1.3399813025864744,1.1983601387574978,-0.8752735229759225,4.269882659713164,-0.936390054891828,0.2265372168284799,2.9999999999999956,3.62694300518135,5.081669691470049,-9.225700164744648,1.1666666666666714
786,INFOBEAN,InfoBeans Technologies Limited,0.404415783145704,-2.8665463424992037,-1.1751127898436728,2.5059152505915323,1.4069146035554563,-2.8295888088173,-5.46037471195271,1.3814118842051826,6.778741865509762,4.1807909604519775,-0.1128668171557562,-2.4980741718939194,6.082185384076584,6.648406374501989,3.0800821355236137,-2.5147003628174542,-0.12495314257153567
787,INFOMEDIA,Infomedia Press Limited,4.975124378109458,4.960835509138368,4.931506849315073,4.885057471264366,4.977375565610861,-1.7777777777777795,3.527607361963197,-5.094614264919949,4.407294832826748,4.944178628389163,4.849498327759183,4.912280701754391,,,,,
788,INFY,Infosys Limited,-0.08106618243133694,0.9691254952034805,-0.362106087296924,1.1416127755048142,0.26797234260761454,0.8777199305833575,0.624622204311905,-0.3380300545533622,0.5891462429302451,-0.7053317733578441,-0.26671111851975327,-2.2072248304642614,4.16709118695873,2.94734633941683,2.615434291249583,-0.8713279749626573,-0.0710782571611344
789,INGERRAND,Ingersoll Rand (India) Limited,0.32546786004881634,-1.052988410771411,-1.5775041444672777,1.8271578723856077,1.6501009054510487,-0.025894157630680655,0.977251928356656,-0.4964984931596068,-0.674045998794043,1.6371913850464055,0.4330526917412195,-0.9838277866051373,1.3277166361571164,8.987548675544458,0.31588338839187513,-6.1699624417394405,1.7613335482237007
790,INOXGREEN,Inox Green Energy Services Limited,5.0733069583430295,3.6420646406174573,-2.9153494906919506,7.218177253326638,9.626367577237996,0.22067443624579106,2.4733234400395734,0.4614510861848482,2.20577564939778,2.028427598460157,2.933780385582583,-1.3679068019541687,3.2596041909196876,3.78574305275875,-4.975124378109452,-4.981818181818178,3.617181612660145
791,INOXWIND,Inox Wind Limited,-0.16092919115588425,2.642918701522535,-1.2552301255229996,0.08517282986727558,1.3014092608570418,-3.5907389435740877,-0.7840440165061999,-0.6219670562504248,-2.212271086753109,-1.0842258363083344,1.082598235765841,-0.3728362183755009,2.595628415300535,4.72103004291845,1.267656646142702,-9.977176393870222,2.9540114132259188
792,INSECTICID,Insecticides (India) Limited,-2.7378222500173623,-0.44964028776978426,0.8651967624895243,-0.2783189535207347,1.640735502121644,5.270994639666465,8.445018569352507,0.5928693251035454,1.7014950028908822,-0.5748542333908188,3.098806197612407,4.763171899946764,2.036383383111594,0.13594344752582924,8.945497630331767,-2.3995374385660684,-1.909443236600817
793,INSPIRISYS,Inspirisys Solutions Limited,,,,,,,,,,,,,,,,,
794,INTELLECT,Intellect Design Arena Limited,-1.6597703286996268,0.8864915572232688,2.082834570265741,1.084168239678626,-2.3443777473176683,0.45581881202221686,-2.078296447833377,0.9954921111946035,2.1292921542298147,2.2909001716948647,1.4481934905942027,5.496928650181133,3.8776178010471276,1.6295310941137269,2.546322609980672,-2.924299271683955,-1.3176521833823271
795,INTENTECH,Intense Technologies Limited,-0.11315417256011075,0.5475360876057813,-0.8320992877794279,0.11295446523120127,-0.3867791842475267,-0.8160703075957424,2.137208805300278,3.403314917127075,-1.322962855273674,-4.690314535125405,-3.0364100497111446,20.000000000000014,9.5364238410596,4.812586765386398,12.085062240663891,-6.271268838113747,-2.1873514027579755
796,INTLCONV,International Conveyors Limited,2.535313292285414,-1.2517882689556474,1.4391099286491689,-0.946334451365604,-0.2866698518872371,-0.7939329304419975,-1.3328656611715193,6.433549029367846,-0.062181320731248796,0.7644110275689217,-0.27493126718320277,0.3385579937304025,1.3341804320203268,5.637583892617454,0.2691790040376889,-5.830164765525993,-0.5671077504725756
797,INVENTURE,Inventure Growth & Securities Limited,1.4545454545454557,-1.079136690647475,0.0,-0.714285714285715,2.564102564102558,-5.536332179930801,4.332129963898921,1.4652014652014667,-3.5335689045936425,3.663003663003666,3.0188679245283048,1.9230769230769162,-3.703703703703707,5.882352941176485,0.0,-7.27272727272728,7.843137254901968
798,IOB,Indian Overseas Bank,-0.15556938394523073,-2.3990282417248685,-0.40828670799938915,-1.2100388407529166,1.1636693365573463,-0.7499625018749062,-0.8034518672816426,-0.31148027291606045,-0.6483937518420244,1.9990981512099777,-0.4786836200448665,-0.6686478454680577,0.9752438109527253,3.9781591263650724,3.2206119162640787,-15.163934426229508,6.240928882438312
799,IOC,Indian Oil Corporation Limited,-0.06083835249741091,-1.1605532170775745,-0.19205377505701185,-1.3907794283008785,1.3313343328335825,-1.674627041688781,-0.45198403381075963,0.8345664397750964,0.06515043828475789,0.6917938931297689,1.4950668845711512,0.6151035322777219,0.36674816625916523,2.7315541601255853,3.074433656957929,-11.865373645179696,7.943349753694584
800,IOLCP,IOL Chemicals and Pharmaceuticals Limited,-0.09881422924902028,-1.35250396003412,-1.3107263107263079,-1.16472545757071,3.7356676118850887,-1.6848484848484822,0.8680767820026926,5.223208542390329,-0.7026060296371999,3.3126567242972036,-0.6425386834513477,3.9531079607415482,0.7692307692307724,2.5063362433117367,4.811097992916178,-5.980296933536842,0.1389467833819647
801,IONEXCHANG,ION Exchange (India) Limited,8.118081180811794,-1.7346138769110084,-0.4487804878048803,-0.4177596424754643,0.4587155963302797,-2.558250118877802,-1.912313432835821,3.43496719413353,-1.8095689246802378,-0.9664102082942349,1.1195445920303562,5.179123839936132,0.6832110921330321,3.321914253088342,-0.93582887700535,-4.413643959500637,-0.2842579886296894
802,IPCALAB,IPCA Laboratories Limited,0.5037440435670483,-2.1014750311000614,-0.9679690249912002,0.972944155671069,-0.7014293276866106,-2.5325708388872012,-1.5660049942861982,-1.5377562927154564,1.7253804739497145,0.48990372326829684,-0.25495028469448455,0.5984440454817475,0.6843124596513919,-1.2411272155395852,3.20217572487608,1.113279517431026,-2.1568372173762214
803,IPL,India Pesticides Limited,1.5408052230685494,-0.9356674715419057,-1.0411332991978264,-2.394735746116363,5.440892323906558,-1.1674840501714325,-1.424659878497481,-1.1962632624593077,-1.511240632805993,-1.7426163789577107,2.2246382871957944,-6.293103448275864,6.979668832529858,9.981558321807286,9.989858012170394,-7.046900777751598,-1.256690714451938
804,IRB,IRB Infrastructure Developers Limited,-0.030436767615273204,-0.9197828709288292,0.07544892108042427,0.9444021325209295,1.7987284850364567,-3.05171377029465,-0.9824352485859047,1.0833584110743502,-1.3068013068013211,1.845130066545673,-5.758266818700103,-8.70527000650618,9.47293447293446,4.309063893016353,2.6697177726926014,-9.95879120879121,10.13615733736763
805,IRCON,Ircon International Limited,-0.5516734093416698,-2.701735551977102,1.1034732272069505,3.520599250936321,-0.29873039581777866,-2.244935207154582,1.783392160505299,0.4853462759006737,-1.0528260066494148,-0.42302740481884643,8.027021657063388,0.2989238740534077,0.7630522088353436,4.512067156348373,0.400337126000838,-17.302665969681122,5.963810930576062
806,IRCTC,Indian Railway Catering And Tourism Corporation Limited,-0.46728971962616594,-1.499628804751297,-0.20250913760742414,-0.32493107522647385,0.09362834474942547,-1.719294846958554,1.3946179532508394,0.06387892486856576,-0.9153318077803292,0.6764374295377766,4.310256672461395,0.015341344924569395,0.457207438610916,5.920121884862333,0.7510553149498408,-13.48826179748637,3.3223893761944407
807,IRFC,Indian Railway Finance Corporation Limited,-0.32458288252378653,-0.7123876293322727,0.3119328493647977,2.3331398723157175,-0.531116499249502,-1.417107734334989,0.5205949656750553,-0.188431450922163,-1.440711351229671,0.8456299659477919,1.8438240564129227,-0.33986175115207573,0.31782721756716725,3.965154701111459,0.9093664746892999,-12.701772955808416,6.271091113610786
808,IRIS,Iris Business Services Limited,,,,,,,,,,,,,,,,,
809,IRISDOREME,Iris Clothings Limited,-3.2410627347336183,-3.477443609022561,-0.6270847231487643,-0.3324468085106383,-4.130545639979596,3.142669296515451,-0.039432176656152916,2.5336927223719616,0.4331348132106218,-0.40442167700190257,-0.842133404625044,-1.0449735449735347,1.1371237458193904,4.10863509749304,3.235082674335011,-7.636122177954848,1.277740416946877
810,ISEC,ICICI Securities Limited,1.6653501843075273,1.7276014463639984,0.6877022653721713,-0.14810825366904842,0.7802428930049528,1.816800221055553,1.259093452714046,-0.4179437169127891,-0.2293418583640407,0.05562895487102301,-0.6425314356777795,0.8079119654548081,0.5814360770577902,0.6628587546717504,3.172062568206614,-7.559351671262364,4.01538999650228
811,ISFT,Intrasoft Technologies Limited,-0.953199468708492,4.532832407709896,0.3195411716509632,-1.7389904194509271,0.2097620008067696,1.3657180242067402,-0.6176853055916817,0.45721750489876084,1.5083706282115095,-0.1572196938353312,0.1574672633847155,0.008288437629499299,-0.2480363786688691,3.8643194504079,1.8810148731408622,-6.311475409836068,0.8264462809917356
812,ISGEC,Isgec Heavy Engineering Limited,-0.11162939042380025,-1.3722868826674914,1.3106003266541701,0.6293594163393038,-0.7677314133418267,-1.9501540621709117,5.841314398943196,-1.6364153165225048,0.9261915495266551,7.744955181701775,-1.6459654303830493,0.28308871564827315,3.2511916539257,7.315896149020383,4.677712669226102,-12.345023025150557,5.056519514350852
813,ISMTLTD,ISMT Limited,2.791234140715106,1.1196641007697672,-1.3424363301626263,3.7732845088361797,1.0944793175599545,0.20159664543182,-1.9683794466403122,-0.6752512562814066,-0.5077728302476303,-0.9287206872533217,-2.2543308873590964,2.7916018662519466,4.213938411669359,1.6474464579901154,11.683532658693654,-9.75508509755085,4.8759251197213835
814,ITC,ITC Limited,0.15355539806283422,0.0,0.8817921830314558,-0.8740845735884689,-0.08261536645815316,-1.1895043731778479,-0.5566508175808831,0.1975366023704313,-0.4626416840157298,-0.16166281755196044,-0.8926527809567356,-0.5123534099965844,0.8612769866789161,1.1852196142226274,3.6368015414258243,-3.5203903799233256,0.9145269081955761
815,ITDC,India Tourism Development Corporation Limited,-4.354829750597116,9.714181242001333,7.882971729125582,-1.6170763260025873,0.23990144589250118,-3.2069787874984392,-0.9264440713797093,2.0753998476770787,0.99352605602205,15.975319655069868,0.5606638259699483,0.7835455435847278,0.5301825342725138,8.836864232132557,-1.5181035882448486,-9.989039093898432,5.455806426755024
816,ITDCEM,ITD Cementation India Limited,4.468428484970755,-0.020169423154502368,4.389935782713975,-0.7211538461538438,1.2593925283098717,-4.333299584894205,5.141579731743674,0.8048073827663913,3.6135201245274624,1.5238740264138164,3.456732453579356,-2.047586364676286,3.3822138126773913,4.640514787773791,5.358539765319429,-9.00462688337881,4.955796289378652
817,ITI,ITI Limited,0.5876591576885444,-1.9369297262686123,2.7298141753001186,-0.8155276463872124,0.7725180802103955,-1.0570824524312896,0.8528784648187521,-0.35953587187447816,0.016345210853223727,1.3417260228590209,2.1834800270819383,-0.6891914607497097,1.3630942238882262,6.496098711667566,0.3094284674190108,-10.067114093959733,2.810501514641523
818,IVC,IL&FS Investment Managers Limited,-4.402985074626865,4.3613707165109075,0.234192037470721,-2.880970432145557,7.673469387755098,0.5747126436781632,-0.8143322475570003,2.0781379883624274,-2.66990291262136,1.8121911037891174,-1.6207455429497513,6.379310344827588,3.111111111111108,3.2110091743119233,3.809523809523813,-5.829596412556056,0.45045045045045684
819,IVP,IVP Limited,2.1372268952018154,-1.705579533045604,-2.696822505565667,-0.8279391841035705,0.17089721035436212,-3.656174334140441,-5.336022737691385,11.43805874840357,19.99632195181757,1.17844073683558,0.4360555659378238,-1.424623887012584,1.9086357947434185,1.1072445428661815,3.673335519842587,-6.097936556821685,-1.0664229128580136
820,IWEL,Inox Wind Energy Limited,2.1483087470518383,-0.3103299720337931,-0.7033011651597654,-1.311590365928698,-0.9946301307754406,-0.5586434755655196,0.03946580217766915,,,,,,,,,,
821,IZMO,IZMO Limited,5.69909936512624,7.150767283657639,-0.12640227524094716,-0.6436420722135043,-0.825159582749487,-3.1805848658426323,-0.3604686091919461,-1.2019587475886664,1.3383458646616508,-0.8054892601431947,3.1067363888034345,1.944183129507697,5.718547986076579,8.859617466618532,0.5260293850898043,-5.5993150684931585,0.30917210580555726
822,J&KBANK,The Jammu & Kashmir Bank Limited,-0.07689678742310611,-0.947867298578191,-2.0719376761147026,-0.1489572989076521,-0.4366812227074245,0.25607136956881077,-1.0947712418300681,-0.34196384953589604,0.016286644951136825,0.9038619556285902,-0.024644705495770258,0.4787453569954587,1.4231896190874866,2.4882024882024933,7.369875633348688,-19.948377581120944,2.961275626423695
823,JAGRAN,Jagran Prakashan Limited,-1.1894273127753285,-1.100098028537202,-0.6062574428927164,0.35853976531942444,1.0207441554165368,-1.0749185667752388,0.04344992396262442,-1.750266808964782,0.3641816623821802,1.9993444772205815,0.46098123147843456,1.40233722871453,4.053271569195136,-1.707455890722823,2.688486265341902,-5.260243632336656,-0.7692307692307724
824,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,0.13231402528667702,-0.058771672054066595,0.13241135795203432,0.5027354724234941,-0.4123104108378837,-0.26435599941253557,-1.0894828588030214,0.7168983174835373,0.23463851004546454,1.867343890050792,-0.8883624518803671,0.7758877946881426,2.040194884287468,0.6590038314176175,8.605193075898809,-7.540781779008926,-0.3679852805887904
825,JAIBALAJI,Jai Balaji Industries Limited,,,,,,,,,,,,,,,,,
826,JAICORPLTD,Jai Corp Limited,-1.3176777560339235,0.32722513089005234,1.8938383568951782,-1.0687425781765434,0.19830777366472768,-1.7024041585445122,1.2100486650006637,-1.7954017049858033,1.4944939695857486,-0.7029419422025631,19.993751952514838,3.5754732243973506,5.172707163518798,4.128277817150969,3.8645564961354433,-9.973492379058985,5.635281764088212
827,JAIPURKURT,Nandani Creation Limited,,,,,,,,,,,,,,,,,
828,JAMNAAUTO,Jamna Auto Industries Limited,-0.997428504636496,1.1348412010402806,-1.7422951835217484,1.0485133020344204,0.5824020147961553,-1.2359113874854282,0.16350046714419803,0.20283975659228498,0.0078021377857683755,1.6738061240678923,-1.484839012191303,3.737332792865829,1.3557929334428853,2.917547568710362,4.785112981834298,-8.102605863192185,1.782014090343963
829,JASH,Jash Engineering Limited,-0.6656259485711769,-2.420344433630951,2.3960138648180322,-1.7830545980680068,3.169864336831026,-1.6048556061947896,-1.087467418707015,-1.052765093860969,-0.5152579444362658,1.9052721817402407,2.1230028452615453,1.6146250333600294,3.5368886432716096,1.8289251547552052,5.288105465856916,-7.8298859990443015,0.3058452970579425
830,JAYAGROGN,Jayant Agro Organics Limited,-0.9562627371061332,0.5992745623718585,-1.107298814722399,-5.232042565770023,1.8055973517905506,3.7626854020296676,6.856856856856861,10.712966383450315,-0.42302740481884643,1.1534883720930316,0.3734827264239029,4.9382716049382696,1.3908205841446453,7.359215017064846,5.300988319856249,-9.732360097323602,-2.0067554142658497
