,SYMBOL,cm19MAY2023bhav.csv,cm18MAY2023bhav.csv,cm17MAY2023bhav.csv,cm16MAY2023bhav.csv,cm15MAY2023bhav.csv,cm12MAY2023bhav.csv,cm11MAY2023bhav.csv,cm10MAY2023bhav.csv,cm09MAY2023bhav.csv,cm08MAY2023bhav.csv,cm05MAY2023bhav.csv,cm04MAY2023bhav.csv,cm03MAY2023bhav.csv,cm02MAY2023bhav.csv
1102,MOL,-0.9124087591240875,-1.1425135297654874,-0.6571087216248472,0.5405405405405439,-0.11997600479903338,-0.29904306220095694,-0.2981514609421586,0.3590664272890451,-0.17921146953405698,-1.3553329404831957,-2.0207852193995386,4.969696969696963,-0.781719783523759,-1.945754716981122
1103,MOLDTECH,1.154697880417582,1.2654172673394348,0.33751205400191403,-1.2067322959669593,-1.5629884338855895,2.911372044394388,3.341090425531919,-0.18251202920192844,-1.455199476782207,0.924092409240928,-0.6394490900147528,4.847859721505919,-3.0338389731621827,9.450830140485305
1104,MOLDTKPAC,-0.9482667790538404,0.07380851961198287,-0.3938455075355774,-0.7298128551321482,-0.9091378686915716,0.35249598258256093,-1.9965454175980586,-0.48030739673390965,2.402278022262495,-3.4346565343465674,-0.29907287409032,0.21479594385333703,0.7448039857078246,3.6405361706566506
1105,MONARCH,3.9830719442369924,-0.6922126081582228,-0.9791921664626682,-1.328502415458937,-2.67983074753173,-0.09394081728511838,1.7443249701314243,-0.190794180777489,-0.5219454329774587,2.679658952496955,-1.911589008363202,0.11961722488038277,0.14374700527072898,-1.2538443340430594
1106,MONTECARLO,-0.6993006993007123,0.40839722003296164,-0.40673612102183854,0.0,1.572805682394727,-0.38986354775827475,-0.40983606557377383,0.8776383549720684,-1.7600114008835717,1.1459459459459524,0.2673796791443883,0.4792332268370541,-1.3042855095313204,-1.2036250354007363
1107,MORARJEE,1.6085790884718536,-1.8421052631579022,0.2638522427440671,0.5305039787798295,-1.3089005235602091,1.5957446808510676,-1.570680628272255,1.866666666666674,0.2673796791443888,-1.3192612137203166,0.7978723404255244,-0.5291005291005179,0.5319148936170099,-1.0526315789473648
1108,MOREPENLAB,-0.7662835249042255,-0.38167938931296896,-3.1423290203327223,0.0,0.3710575139146621,-0.5535055350553584,-0.73260073260073,1.8656716417910446,-0.3717472118959029,-0.3703703703703756,-2.7027027027027026,0.54347826086956,-2.987697715289975,4.021937842778786
1109,MOTHERSON,1.9071837253655435,0.7687379884689411,-0.4464285714285822,-0.31786395422759056,0.3828972559030139,0.6422607578676943,-0.5747126436781645,3.1620553359683683,-0.19723865877710908,0.9960159362549801,-0.3309066843150232,1.0702341137123708,-0.5322687957418571,2.3841961852861036
1110,MOTILALOFS,-1.5512465373961146,-0.3470305229119087,1.7903018625562126,-0.8753780041381507,-3.5536111750710093,-1.3328284740628482,4.214347723147352,5.63568153397248,2.600290821999837,-2.8017958097771904,-1.3127666557269446,0.2302631578947331,-0.0575326703378027,-1.6490178643601865
1111,MOTOGENFIN,,,,,,,,,,,,,,
1112,MPHASIS,2.37890666953066,0.08330422164297177,-1.0371512911203893,0.8096297686389179,0.6856155694118307,-1.0602499732934587,0.34301640047165244,0.30104289861304745,0.5078884806570181,1.6923076923076898,-1.3496666485988449,-0.4048801554739797,-0.46479138120952496,2.56827137700129
1113,MPSLTD,-2.5710814094775256,-2.0797639444127083,-2.924462924462933,19.996673688879035,0.09433438765884498,2.5493655038980227,4.383724383724381,-0.7721325002947017,-1.3317824949113166,1.0044642857142803,-1.6181229773462782,0.6748894577612367,4.645357686453574,-3.3027198869657313
1114,MRF,-0.8490047980284533,-0.6086727677305217,1.1426502961880067,-0.36021337263120196,0.2190007875754415,-0.6900607019237742,0.1354015017070403,-0.27733404444626186,-0.23626160268042234,-0.8958155556941518,3.6833356464250113,1.6577632701224243,5.601663263613071,-0.4605266114499215
1115,MRO-TEK,-1.7953321364452424,-0.889679715302491,-1.3169446883230902,0.26408450704226355,3.649635036496351,-0.6346328195829581,-0.18099547511312475,-2.2123893805309733,0.08857395925597371,1.3464991023339317,-1.4159292035398179,1.5274034141958694,0.6329113924050659,-0.7181328545781072
1116,MRPL,-2.1100226073850665,2.7885360185902357,2.055335968379442,1.4434643143544483,-0.3993610223642172,-0.5559968228753001,1.6142050040355123,-1.5885623510722795,3.1122031122031215,0.0,-1.373182552504041,0.7323026851098384,1.4026402640264048,-5.680933852140075
1117,MSPL,0.0,-1.1627906976744147,-1.1494252873563178,-0.5714285714285796,1.7441860465116321,-1.1494252873563178,0.0,0.0,0.0,1.1627906976744147,-0.5780346820809331,0.5813953488372177,0.0,1.17647058823529
1118,MSTCLTD,-0.3547242824895268,0.4697877855175913,1.229911446375861,-2.6189715745768267,2.504501555082676,0.0,1.6134397870924702,-0.16605778811026237,-2.160844841592194,4.145516074450085,-1.483580596766124,1.6779661016949114,-0.0846740050804403,-2.445068561044103
1119,MSUMI,-0.9909909909909859,0.4524886877828055,0.36330608537693526,-0.8108108108108159,-0.6266786034019721,-1.0628875110717475,1.2556053811659245,1.4558689717925333,4.467680608365022,-2.0484171322160174,1.7045454545454655,-0.7518796992481309,0.6622516556291418,-1.6744186046511602
1120,MTARTECH,-0.5695451549110062,-5.094967593403566,5.218673477448058,1.0805631703616936,0.7292029704297545,-1.583071686762882,-0.32347990742689303,1.0416666666666738,0.4779323418684654,0.7288472917002949,-1.4654829733669055,0.9767192935509768,-1.035459865999309,4.1510370697263905
1121,MTEDUCARE,,,,,,,,,,,,,,
1122,MTNL,-1.278772378516624,-0.25510204081633014,0.5128205128205201,-0.5102040816326603,-0.2544529262086369,-0.7575757575757683,2.0618556701031037,-0.5128205128205201,-1.2658227848101267,-1.25,-4.3062200956937735,3.465346534653462,2.5380710659898478,0.0
1123,MUKANDLTD,1.1513859275053255,-0.04262574595055171,-8.893203883495147,-2.4990533888678614,2.762645914396896,-0.23291925465839391,-0.6172839506172708,-0.2693343593689837,-0.9527439024390245,-1.427498121713002,-1.1511325659116312,0.3353204172876431,1.9369540448157867,0.1140684410646431
1124,MUKTAARTS,-0.9337068160597572,0.18709073900840845,-2.1957913998170095,1.203703703703701,1.6949152542372854,-1.30111524163568,0.0930232558139482,0.46728971962616817,0.28116213683223723,0.37629350893697616,-1.1162790697674445,0.37348272642390823,-0.9250693802035153,1.9811320754716928
1125,MUNJALAU,-0.5605381165919282,0.11223344556678848,-1.0000000000000062,1.4656144306651604,0.7954545454545486,-0.22675736961451567,0.45558086560365113,0.22831050228310826,0.8055235903337038,1.1641443538998835,0.23337222870478744,-0.11655011655010994,-1.1520737327188941,1.1655011655011656
1126,MUNJALSHOW,0.2547121752419766,2.1863612701717945,-0.05202913631633419,0.2608242044861763,0.05219206680584255,0.0,0.4719454640797094,-1.1917098445595913,-0.10351966873705418,-0.15503875968992836,0.4151530877010957,0.5741127348642977,0.05221932114882209,-0.05219206680584255
1127,MURUDCERA,-0.7874015748031606,-0.2617801047120456,-1.546391752577305,4.161073825503348,0.0,-1.3245033112582782,-0.527009222661404,7.203389830508487,-0.979020979020983,0.8462623413258029,-0.2812939521800122,-0.6983240223463688,-1.9178082191780899,2.8169014084507045
1128,MUTHOOTCAP,1.3911991531831311,2.1470497374111797,-0.18501387604071007,2.6265822784810164,-0.9559630152013826,2.308802308802305,1.3816644993498048,2.294645826405066,-1.5873015873015948,1.7313134676211046,-0.33184005309440845,2.6221692491060944,-0.4913588614029296,1.096265844467299
1129,MUTHOOTFIN,-1.4756283320639754,-0.6385091992621671,-0.545651253586712,-0.5333832405371305,0.8445786543361372,-0.8235844642021484,0.028084628346747288,0.3900192660119441,-0.3465230625146378,0.959720121028753,0.9834813329513945,2.7671474830732934,-0.807864512361307,0.6564122660919022
1130,NACLIND,-0.17889087656528502,-1.0035419126328318,-0.2942907592701589,0.0588928150765573,0.17699115044248456,1.1336515513126526,-0.3567181926278207,-1.2910798122065827,0.23529411764706218,0.05885815185402844,-1.2209302325581362,-0.40532715691950705,1.827830188679242,0.3550295857988132
1131,NAGAFERT,1.82648401826485,-1.3513513513513546,-0.8928571428571397,-0.8849557522124019,3.6697247706422047,-0.909090909090906,-0.9009009009008978,-0.44843049327354895,-0.44642857142856196,0.0,-2.183406113537118,3.6199095022624306,-1.3392857142857018,-1.3215859030837036
1132,NAGREEKCAP,0.0,4.6153846153846185,3.174603174603171,5.000000000000003,5.0,-0.24937655860349484,0.25000000000000355,-0.9900990099009866,-2.1791767554479384,-0.9592326139088866,0.0,-1.882352941176464,-1.620370370370377,-0.9174311926605472
1133,NAGREEKEXP,4.434907010014298,-1.8258426966292092,-1.521438450899024,1.8309859154929535,-0.9762900976290136,-0.41666666666666274,-0.6896551724137931,0.8344923504867793,-3.2301480484522096,1.9204389574759826,-1.085481682496604,0.2721088435374189,3.5211267605633805,1.1396011396011354
1134,NAHARCAP,-1.0351597358557836,1.1006856730422065,-0.698799498297792,0.1435492553382502,0.08979885057471265,-1.0133333333333414,0.7342406876790872,-1.203113941967457,-0.7027406886858749,-0.14035087719297448,-2.76356192425794,1.19109269808391,-0.8387538514207618,2.77973258268826
1135,NAHARINDUS,0.2770083102493049,-0.27624309392264934,0.8356545961002706,0.41958041958042225,-0.6944444444444444,-1.36986301369863,-0.13679890560876032,1.0599078341013877,-3.0817329164805742,-1.0605391073795871,-0.3083700440528584,4.032997250229153,-0.09157509157509938,0.04580852038478896
1136,NAHARPOLY,-1.8427051671732395,0.5923944200267577,-2.369402985074635,2.3291332569683174,-1.799775028121489,-0.018744142455486924,-0.3548748599178142,-2.066947137369685,0.7556210836712168,-0.4768892149669887,0.22058823529412602,-1.7518511829510646,0.10847947929850346,0.9122422915526363
1137,NAHARSPING,-1.8980275400074305,0.11177347242921438,-0.8130081300813176,-1.8142235123367199,1.9230769230769402,-0.23980815347723078,-0.7869692532942816,-1.0682600036212164,0.1813894431344096,-3.1277455631699294,-2.065049044914817,0.32803867403314524,0.9586892103887048,0.3673897830650844
1138,NAM-INDIA,0.14833651197288525,0.02119542178888637,-0.6736842105263134,-1.103476993545703,1.350495885207857,-0.3574432296047194,0.6560846560846609,-1.1919698870765347,1.4640356460852912,0.2765957446808535,-0.6972321994506679,-0.9418166596902469,0.31492756665966826,-0.020990764063804762
1139,NARMADA,-1.4598540145985435,1.481481481481485,0.0,-1.2195121951219512,-1.9138755980861177,0.9661835748792237,-2.127659574468082,-0.704225352112686,-0.6993006993006927,0.941176470588232,-0.7009345794392458,-0.23310023310023645,0.7042253521126693,-1.160092807424594
1140,NATCOPHARM,-1.2230215827338093,0.49807197943445103,-0.4319308910574381,-0.8250039663652122,1.1230547088079577,-2.2887599937294283,-1.6724470134874794,4.460188390628781,0.9919505650865775,1.1430921052631655,2.4863042562157607,1.4709655349354356,0.119873276821634,1.5653535090007826
1141,NATHBIOGEN,-0.46040515653775316,-1.122913505311074,-1.0807565295707062,-0.4185351270552996,-1.0940272028385538,-0.0886262924667685,0.41530703055472473,-1.2305889246996742,1.9110182143923662,0.600781015319916,-0.981558596073769,0.3582089552238772,2.3525817293003324,-0.8482278097546233
1142,NATIONALUM,0.12368583797156281,-0.6146281499692686,0.12307692307691608,-0.854179377669314,0.12217470983507457,-1.3261000602772857,0.06031363088057558,0.3024803387779794,0.731261425959791,2.6266416510318877,-3.5585042219541645,0.9129640900791235,-1.143200962695534,0.2412545235223023
1143,NATNLSTEEL,,,,,,,,,,,,,,
1144,NAUKRI,2.2948586083913307,-2.425577394296432,-2.468664988686354,-1.0527904607373284,2.3784382404450373,-0.13246055119020655,-0.8213971404155522,0.354555461690088,0.3506608608531486,1.9992925177198158,0.35631639844324514,0.2742326758780743,-0.3128039323922953,0.7441343149197702
1145,NAVA,1.8284106891701875,5.044322498944698,1.2393162393162416,1.9607843137254901,1.6386182462356018,0.1330376940133088,1.166442350829966,-0.9553432570539904,-2.4490680537494485,-0.5817711700064738,-1.2343051713130357,1.0103181427343055,-0.44939011341750973,-0.3199658703071672
1146,NAVINFLUOR,-1.3820645468516517,-0.6996313770164146,-0.5886752136752176,-0.3279805767346688,-1.10783487784331,0.5005979658577293,-0.8437313072588138,-0.7178578870598004,0.22136830674129906,0.08988106435900738,-0.6665005606079368,0.34795291176163806,-0.018748437630189907,-1.0267617830192608
1147,NAVKARCORP,0.1759014951627114,1.6994633273703093,-0.3565062388591851,-1.4925373134328381,-0.43706293706293703,-1.1235955056179752,1.1363636363636338,-0.4351610095735422,-0.2604166666666642,0.4359197907585004,-1.7137960582690661,2.3684210526315814,2.425876010781674,-0.17937219730941958
1148,NAVNETEDUL,1.0810810810810836,-2.245706737120209,-1.4750542299349265,1.7660044150110374,6.437969924812024,1.1406844106463905,-0.6610009442870659,0.3315963998105244,-0.2834199338686794,-7.473776223776234,-1.5913978494623608,-0.2145922746781116,1.3484123531970398,-0.08691873098652265
1149,NAZARA,3.2274722437387036,2.4603174603174685,0.2652519893899204,-0.26455026455026454,0.8268871699119724,-1.1947641219362128,0.5743064145608765,-3.85660890248047,3.9837470188146047,1.3064876957494327,-0.6136606189968064,0.06229420663878664,1.3620782969511218,0.4712706180895249
1150,NBCC,-0.8547008547008581,-1.0869565217391202,-0.7194244604316649,1.4598540145985435,-0.48426150121064343,-0.36188178528348774,1.344743276283629,1.2376237623762376,-3.0012004801920766,1.9583843329253294,-1.4475271411338995,2.219482120838485,1.2484394506866419,1.9083969465648856
1151,NBIFIN,3.2197728790915194,0.7504122219605002,-0.8143920429892223,-0.02669425072575601,-1.8568247314644948,0.18044027426921688,-2.295092476840719,3.644518272425243,-0.34762456546929316,0.6833333333333333,1.2829169480081026,1.1473842371260725,0.2945407219672549,0.4817950306283983
1152,NCC,0.1314060446780477,0.794701986754972,1.0709504685408326,-2.267771478412567,-3.24894514767932,1.3253527148353972,0.08557980316646001,3.5445281346920696,-4.80809784900886,-5.0460552663195815,-0.35913806863527764,1.828524989841528,0.36704730831974136,2.3372287145242048
1153,NCLIND,2.50791974656811,-0.7857517024620221,1.5965939329430547,0.5888650963597399,-0.32017075773745696,0.026688017080337002,0.32128514056224594,-0.47961630695443946,-1.5477439664218198,0.8198889182755794,-2.0212490282456477,3.5695115405260207,1.8311013938234617,-2.218065205772317
1154,NDGL,-1.21134232041781,-4.633879211432155,0.5506319156746552,-3.0800508259212154,-3.312202073811985,10.905820797907136,14.04419305715263,11.686914265879897,1.052262364082778,2.746143866224586,-2.6829867078174865,0.8310347266426197,1.2532225723288455,2.1544313983686343
1155,NDL,0.47058823529412436,0.23584905660377695,0.0,0.23640661938534616,-0.9367681498829171,1.1848341232227488,-1.17096018735363,-1.3856812933025273,-1.3667425968109372,-0.6787330316742178,2.314814814814815,-0.4608294930875478,0.0,-0.2298850574712676
1156,NDLVENTURE,-0.9090909090909044,0.581878636741482,-2.5121555915721303,3.177257525083622,1.0989010989010966,1.4144877839691312,-0.9762308998302135,-1.215932914046124,1.9230769230769231,,,,,
1157,NDRAUTO,4.606699284907794,4.507551919446189,6.537043245055313,0.10067114093960113,0.5652577406563778,-1.2579140286571255,1.4536849222447639,2.229134266459301,-1.7070063694267439,-0.35542015740035926,-0.5888786068814671,-0.15958340332604265,0.12614582457320664,0.694385638072641
1158,NDTV,3.7285173317797877,-0.7803468208092453,-1.5086820381440396,-1.6517357222844282,-1.1894882434301552,-1.1214442013129164,1.92361304711459,0.11163829193412705,-0.9947499309201344,-0.24807056229328392,-1.0635396782110655,0.3832466465918361,-1.6424340333871745,-2.031126351886058
1159,NECCLTD,-0.46511627906977404,0.4672897196261749,-0.925925925925939,-2.040816326530609,2.320185614849188,2.8639618138424887,0.0,5.012531328320803,-2.682926829268296,-5.092592592592599,-1.3698630136986172,0.0,0.6896551724137866,1.6355140186915955
1160,NECLIFE,-1.17647058823529,-1.1627906976744147,0.5847953216374144,-0.869565217391296,1.7699115044247828,-0.5865102639296271,-0.2923976608187176,-2.2857142857142776,-1.960784313725498,0.0,-1.9230769230769114,1.1111111111111072,0.2785515320334302,-1.9125683060109366
1161,NELCAST,-4.622266401590449,-1.6136919315403477,0.3927344133529757,-0.6825938566552929,-0.34013605442177697,1.0805500982318357,-0.5373717635564214,1.8407960199004918,-1.9033674963396807,1.8896071606166143,0.3994008986520134,-0.8415841584158359,0.4975124378109453,-0.9852216748768473
1162,NELCO,-0.2916666666666667,-0.9165221699281569,-0.7050914159219591,0.39509424644003244,-0.17255546425636065,-2.0207712744545456,4.037189044308553,0.10061205667812906,-1.6248762784559587,-1.542959233392886,-0.12976480129764065,-0.49229279315631586,-0.2013530927835052,-2.1283304430080405
1163,NEOGEN,1.9604024667315836,4.137091867775302,-0.9275692328299324,1.3198072877790625,-3.233855346531403,-1.5100562633382857,1.263916175507528,0.6028263662417296,0.29072648584359334,-5.172305764411025,-0.10327668763496954,0.7822110077274935,2.5985373115008796,-1.7518201761358332
1164,NESCO,1.1358065043307803,0.8404746209624296,2.344408837915328,1.125703564727959,-1.0297096556380863,-0.38674962165799026,-0.15948963317383225,2.143530823973249,1.2325318982727236,1.1057481351469862,-0.017548477669566152,2.2794579556672434,-0.19704433497537352,0.7762433432620189
1165,NESTLEIND,0.04866325946974534,-0.2434142413436165,-0.21992249912766274,-0.028457859418161115,-0.0346423237428526,-1.0247595346006677,-0.13696145124716883,0.3579661695799369,-0.0541321233211716,-0.1662136663056222,1.5031979256698291,-0.8317448127374243,0.5971254285300515,-0.07145679965444737
1166,NETWORK18,1.2987012987012987,-2.5316455696202533,-0.5037783375314814,-1.7326732673267398,4.3029259896729775,-0.8532423208191127,-1.0970464135021074,5.333333333333334,-1.4886164623467626,-0.695652173913041,-3.4424853064651506,2.056555269922872,-0.08561643835615952,0.6029285099052565
1167,NEULANDLAB,-0.24835311938562468,0.291473087318271,-3.958128329544301,-0.9361501873981045,15.236674930275795,1.705866130874984,20.00000000000001,-0.564108590903749,-1.598205199370903,5.202199620419489,0.8812194702864599,0.08844556912266685,-2.0007704531227297,-2.9193838674239894
1168,NEWGEN,5.547482690828264,-0.9231029810297988,1.793103448275858,-1.9027484143763214,-2.8188691650230076,6.493961141256788,1.7634485215532558,-1.4742014742014702,0.42298202326400725,1.7849134451520192,1.317702653580516,0.009088430428077473,-2.8003533568904633,12.715324106342733
1169,NEXTMEDIA,9.322033898305081,9.25925925925926,9.090909090909093,2.0618556701031037,0.0,0.0,2.1052631578947296,0.0,-2.0618556701030855,-1.0204081632653206,-1.9999999999999927,-3.8461538461538494,1.960784313725501,5.154639175257732
1170,NFL,-1.2977649603460584,-3.4122562674094747,0.4195804195804156,-2.787219578518011,-5.157962604771116,-2.697616060225854,-0.37499999999999645,0.9463722397476341,-2.4615384615384617,-2.9850746268656714,0.29940119760479045,3.5980148883374765,-0.6165228113440198,2.853519340519975
1171,NGIL,,,,,,,,,,,,,,
1172,NGLFINE,-4.993437910130608,-1.3349776476029036,-0.5823754789272031,5.8016603969386455,2.7387219297661027,-0.6389247525407928,0.9423558897243047,0.9513207165266612,0.31811567227317644,-2.359316657304302,1.0046058340564836,3.9625260235947195,1.4074595355383532,-4.611666778546019
1173,NH,0.6902389789672402,2.012754085292942,-0.2716131169261285,-1.878575143005726,1.0841711019120837,-0.3274608684262231,1.360860329261816,-0.3901342326257928,-1.530147154577419,0.9531321895747059,-0.6465517241379369,1.0226298080095004,0.3907802357928263,-0.912253068189282
1174,NHPC,0.11350737797957836,-0.5643340857787811,0.11299435028247946,0.6825938566552836,-1.346801346801334,0.11235955056179137,0.11248593925758639,-0.33632286995515376,-2.1929824561403506,-0.2188183807439856,0.9944751381215533,-0.8762322015334032,2.584269662921345,0.5649717514124294
1175,NIACL,-2.0433694745621374,0.37672666387610115,0.46257359125315156,2.8991778450887136,0.434593654932638,-1.7925736235595462,-0.12787723785165514,2.669584245076584,-1.4236410698878392,-2.4821203197307438,-6.158705092775374,15.188722146430198,-0.587703435804694,4.5368620037807155
1176,NIBL,,,,,,,,,,,,,,
1177,NIITLTD,3.5106525525927976,1.7311886586695653,0.7553907430298036,-0.4239606126914691,0.1232370258797879,-1.5768194070080923,0.528383687847172,1.1927611735673218,0.7458563535911571,-0.06901311249137336,0.0,0.9896849735154758,-0.30572540300167395,-0.29097963142580335
1178,NILAINFRA,-0.9999999999999963,0.0,-0.9900990099009866,-0.9803921568627416,-0.9708737864077808,0.0,0.9803921568627592,-0.9708737864077808,-0.9615384615384581,0.0,0.0,0.0,0.0,2.9702970297029774
1179,NILASPACES,1.8518518518518452,-3.5714285714285587,1.818181818181812,0.0,-3.5087719298245648,1.7857142857142954,0.0,-3.448275862068969,1.7543859649122744,0.0,0.0,0.0,-1.7241379310344769,3.5714285714285747
1180,NILKAMAL,0.5344949376030096,1.1961494471978606,2.092050209205021,0.30010979626693135,0.7324206749084519,-1.1635815964631138,-0.046133300959078215,1.4458840336962366,2.3444590097811835,-0.32164036586590933,-1.1475979929455082,-0.1834771397401477,-0.811568540652206,-1.2482999805712196
1181,NINSYS,,,,,,,,,,,,,,
1182,NIPPOBATRY,-0.1026430587631453,12.402653591000865,0.8581818181818148,-1.221264367816092,-1.1082693947144011,0.1280409731113924,9.622582657517144,-1.8971848225214163,-0.8795875037913187,-0.4679245283018902,0.030197795560930923,1.5330369461904032,0.09206690194873546,-0.29069767441860117
1183,NIRAJ,-0.7067137809187254,0.1769911504424804,-0.5281690140845021,-1.7301038062283738,-0.34482758620690146,-1.694915254237288,3.508771929824561,-1.041666666666669,-1.2006861063464764,1.9230769230769131,-3.7037037037036966,0.6779661016949128,1.0273972602739752,-1.6835016835016834
1184,NIRAJISPAT,,,,,,,,,,,,,,
1185,NITCO,1.1331444759206961,-4.594594594594603,4.815864022662899,-0.5633802816901489,-0.28089887640449834,1.4245014245014245,-1.4044943820224718,0.5649717514124375,-2.209944751381227,-2.1621621621621547,-0.26954177897574505,-2.110817941952499,-3.3163265306122556,-0.5076142131979587
1186,NITINSPIN,-2.2727272727272685,1.111934766493699,2.527075812274381,1.6808346213291987,2.2924901185770796,-0.039510075069140387,0.5961844197138315,0.41907802833765034,2.874153151303634,-3.2187562090204622,-2.4234199302054953,1.9972315602135586,-0.4723479629994163,3.2303941487200394
1187,NITIRAJ,2.4161073825503316,0.6756756756756757,0.4070556309362241,-0.9408602150537672,-0.998003992015968,0.1332445036642352,-1.2500000000000038,-4.462602137020738,5.854956753160334,2.4539877300613653,0.7554945054945016,-0.6143344709897649,-0.47554347826086185,-0.13568521031208755
1188,NKIND,0.9456264775413846,1.5606242496998766,2.3341523341523236,-2.3980815347721824,0.6031363088057901,-1.4268727705112827,-3.1105990783410173,0.5793742757821553,-7.60171306209851,3.433001107419722,2.0338983050847426,5.482717520858158,1.0843373493975972,0.48426150121066064
1189,NLCINDIA,-0.639163277164436,0.8792497069167644,-1.330248698669758,0.0,0.23188405797101777,1.829988193624554,1.8641010222489443,-1.655824955647536,-0.5878894767783657,-0.4681100058513817,-1.2709416522241415,-1.1422044545973729,6.1212121212121176,1.2891344383057055
1190,NMDC,0.8110687022900844,-1.2252591894439182,-0.841121495327108,0.234192037470726,0.046860356138703985,-1.203703703703701,-0.5524861878452987,-0.8219178082191833,0.9681881051175631,0.18475750577367467,-2.696629213483146,0.9986382206082562,0.27309968138371543,1.2442396313364004
1191,NOCIL,-0.5133928571428596,-1.9264448336252213,-1.2537829658452249,1.4028934677772982,-0.4147566033617188,-0.4779491635889612,-0.26002166847237024,-0.021663778162916536,-2.5131995776135114,1.915626345243215,3.106968486462494,1.9457013574660686,-0.15812062344702701,3.968999530295908
1192,NOIDATOLL,-1.4285714285714235,-0.7092198581560258,-0.7042253521126736,0.7092198581560258,0.0,-2.758620689655175,-0.6849315068493127,1.388888888888884,-2.702702702702705,4.225352112676067,0.7092198581560258,-2.758620689655175,-5.228758169934645,1.3245033112582854
1193,NORBTEAEXP,0.0,0.0,0.0,-4.761904761904765,2.4390243902439157,0.0,-4.651162790697678,-3.9106145251396613,7.831325301204801,1.2195121951219685,4.458598726114645,-7.647058823529417,7.594936708860754,-7.05882352941176
1194,NOVARTIND,0.9483960948396032,1.788756388415676,1.4547025781362557,0.5503258508327233,3.3914801227820583,-0.735731272294877,6.136614607982328,1.5133317319240822,4.52795446936727,0.7929812721444123,-0.29438977205820505,0.08418217021634818,-0.11771630370805208,-0.1259657373194491
1195,NRAIL,-0.5433727925480215,-2.38681568478879,-1.9137866963954044,3.919675613052726,2.4732884843688168,-1.519875292283723,-2.8582244936588888,-1.601788042466013,2.6381189065188213,-0.26692087702573447,-1.5023474178403755,-0.43006731488406036,0.9437523593808986,3.456356180433496
1196,NRBBEARING,-0.5201560468140516,0.8194034742707308,0.5934718100890245,-1.1730205278592265,-0.808015513897867,2.382528127068163,1.8194070080862454,0.13495276653172542,-3.073904512753445,2.7899159663865585,-0.9324009324009362,-0.858369098712435,1.236631016042777,-0.3331112591605596
1197,NRL,-0.6872852233677073,-3.1210986267166043,1.3496415014761776,-0.12636899747262484,-2.7049180327868827,-0.12279983626688963,6.217391304347831,12.085769980506829,-1.298701298701307,0.1445086705202367,1.8146150073565417,-0.5850804485616717,0.4407443682664083,-1.4478764478764479
1198,NSIL,-0.49915238274627566,0.21235430135434857,-1.1129517720898718,-0.5222356327174822,0.7812865497075938,1.1978032383297124,0.33727613890076047,-0.11624872482267432,-1.0957811253460936,-0.46011911713184206,-0.00934164739951041,-0.8589951377633795,0.8146401811348856,0.9210836277974174
1199,NSLNISP,0.40650406504064657,0.9575923392612898,0.0,-1.6150740242261141,-1.0652463382157087,1.0767160161507365,0.0,1.7808219178082154,-3.566710700132104,0.39787798408487685,-1.9505851755526655,0.6544502617801046,-0.5208333333333223,4.0650406504065035
1200,NTPC,-1.027984009137626,-0.5113636363636396,-0.8171315863623493,0.8525149190110828,0.5715918833952558,-2.561960456697311,1.412030499858797,0.5965909090909155,-0.5930528099407011,1.6068866571018716,-1.1908137227105158,0.0,0.4271070615034169,2.0930232558139505
1201,NUCLEUS,0.433526011560701,-2.229199372056522,1.879248300679728,-0.30295782508171526,1.7935400097386713,0.7934560327198401,-0.5369782767878862,0.408463360836533,-0.040829658664053574,-0.5037374065648397,-1.1643780615112824,0.3626692456479691,-0.9578544061302683,3.5457475824448186
1202,NURECA,-0.030525030525037463,-0.8024224072672149,-0.31693329308783924,-0.9122177359054916,0.6169124285284415,-0.9538002980625897,1.0542168674698795,-0.4945301963134954,-0.536592636756599,-0.4747070167630983,-0.35476718403547336,0.26678523788349706,1.4586466165413603,-0.4043732215066715
1203,NUVOCO,2.0689655172413794,0.16886705557261633,-1.5565966450052995,0.9458428680396712,-0.7269422989550136,-0.8558558558558628,-0.5821764442454064,-1.0195035460992876,-0.4852227613586338,1.295799821268997,0.9624060150375906,0.7575757575757576,-0.5724615848146963,0.6062443164595333
1204,NYKAA,2.0278330019880806,-0.9062253743104851,-0.23584905660377137,1.3949780789159028,1.0064412238325282,-0.8383233532934109,-2.4152707440592085,-0.734725444702256,0.23255813953489252,-0.6546014632267958,0.9720062208398134,3.66787585650947,-0.5611222444889802,1.753670473083202
1205,OAL,-0.13486176668914363,-0.9087264466123152,0.44295302013422205,-0.29443254817987763,-2.556077203964516,0.7753975555263474,0.7948072592396345,-0.6710526315789503,-0.3147953830010463,-1.0512654120700873,-3.3128372443217438,-0.7720084671896458,-2.323035757723184,-0.2547616159165242
1206,OBCL,3.9999999999999973,0.9389671361502347,-0.18744142455482926,0.37629350893697616,-5.173951828724351,-1.4938488576449938,0.9760425909494181,-1.8292682926829218,-2.5466893039049237,2.9720279720279645,-0.780572419774494,0.34812880765882637,-1.4579759862778634,3.644444444444439
1207,OBEROIRLTY,3.1908319757317107,-2.716143840856927,-6.1785366353894275,-1.190596818319992,4.866645414939959,-0.9055491207749838,1.0587922319765943,0.8856682769726247,-0.7828726633647571,1.6786700601072184,-0.5171577869956316,0.5035192203573338,0.8738394320043691,0.043711069828431565
